start_date,end_date,pollster,sponsor,sample_size,population,party,tracking,text,very,somewhat,not_very,not_at_all,url
3/30/20,4/2/20,Global Strategy Group/GBAO/Navigator Research,,1008,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,33,33,24,9,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.02.20.pdf
3/30/20,4/2/20,Global Strategy Group/GBAO/Navigator Research,,1008,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,49,34,12,5,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.02.20.pdf
4/2/20,4/3/20,Change Research,CNBC,1200,lv,all,FALSE,"Thinking about the impact of the coronavirus, how serious are your concerns about each of the following? - A recession",50,28,20,3,https://drive.google.com/file/d/11tr43zskMeuEcZmhrdqfSdVd2nxfkHyR/view
3/31/20,4/3/20,Global Strategy Group/GBAO/Navigator Research,,997,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,45,40,12,3,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.03.20.pdf
3/31/20,4/3/20,Global Strategy Group/GBAO/Navigator Research,,997,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,32,38,22,8,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.03.20.pdf
3/31/20,4/3/20,Global Strategy Group/GBAO/Navigator Research,,997,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,48,36,11,5,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.03.20.pdf
4/3/20,4/4/20,YouGov,Huffington Post,1000,a,all,FALSE,How concerned are you that you or someone in your family will contract the coronavirus?,46,33,13,5,https://big.assets.huffingtonpost.com/athena/files/2020/04/07/5e8cfcd3c5b62459a9308880.pdf
3/28/20,4/4/20,Firehouse Strategies/Øptimus,,1095,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,32.2,44,16.8,6.1,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-13-2020
4/3/20,4/5/20,Harris Poll,,1993,a,all,FALSE,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,63,29,6,3,https://theharrispoll.com/wp-content/uploads/2020/04/j17063-QCovid-PropWtd-Tables-Wave6-6-05-Apr-2020v2.pdf
4/3/20,4/5/20,Morning Consult,,2200,a,all,FALSE,How concerned are you that the coronavirus will impact the following? U.S. economy,72,20,3,1,https://morningconsult.com/wp-content/uploads/2020/04/200409_crosstabs_CORONAVIRUS_CONTENT_Adults_v4_JB.pdf
4/3/20,4/5/20,Hart Research Associates,"Center for American Progress Action Fund,Protect Our Care",1003,rv,all,FALSE,How worried are you that you or someone in your immediate family will get the coronavirus?,47,36,13,4,https://cdn.americanprogressaction.org/content/uploads/sites/2/2020/04/13082915/FI12875-National-States-11.pdf
4/3/20,4/5/20,Léger,Association for Canadian Studies,1000,a,all,FALSE,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,27,37,20,13,https://leger360.com/wp-content/uploads/2020/04/COVID-19-Tracking-Study-April-7-2020.pdf
4/3/20,4/5/20,Léger,Association for Canadian Studies,1000,a,all,FALSE,Are you afraid that someone in your immediate family will be contracting the COVID-19 (Coronavirus)?,31,38,15,13,https://leger360.com/wp-content/uploads/2020/04/COVID-19-Tracking-Study-April-7-2020.pdf
4/1/20,4/6/20,Global Strategy Group/GBAO/Navigator Research,,1003,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,42,40,14,4,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.06.20.pdf
4/2/20,4/6/20,Quinnipiac,,2077,rv,all,FALSE,"How concerned are you that you or someone you know will be infected with the coronavirus: very concerned, somewhat concerned, not so concerned, or not concerned at all?",50,35,10,5,https://poll.qu.edu/national/release-detail?ReleaseID=3658
4/1/20,4/6/20,Global Strategy Group/GBAO/Navigator Research,,1003,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,31,37,24,8,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.06.20.pdf
4/1/20,4/6/20,Global Strategy Group/GBAO/Navigator Research,,1003,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,49,34,12,4,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.06.20.pdf
4/4/20,4/7/20,Fox News,,1107,rv,all,FALSE,The coronavirus pandemic will lead to an economic recession in the United States: How concerned are you about...,61,29,5,3,https://www.scribd.com/document/455760294/Fox-News-Poll-April-4-7-2020
4/2/20,4/7/20,Global Strategy Group/GBAO/Navigator Research,,1007,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,45,38,12,5,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.07.20.pdf
4/3/20,4/7/20,Climate Nexus,,3933,a,all,FALSE,How worried are you about each of the following as a result of the spread of the coronavirus? You or someone in your family getting sick from the coronavirus,43,35,12,7,https://climatecommunication.yale.edu/wp-content/uploads/2020/04/americans-risk-perceptions-and-emotional-responses-to-covid-19-april-2020.pdf
4/5/20,4/7/20,YouGov,Economist,1500,a,all,FALSE,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing coronavirus?",27,42,23,8,https://docs.cdn.yougov.com/ogvntw3mu9/econTabReport.pdf
4/4/20,4/7/20,Fox News,,1107,rv,all,FALSE,How concerned are you personally about catching coronavirus?,39,37,18,6,https://www.scribd.com/document/455760294/Fox-News-Poll-April-4-7-2020
4/2/20,4/7/20,Global Strategy Group/GBAO/Navigator Research,,1007,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,33,36,22,9,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.07.20.pdf
4/3/20,4/7/20,Monmouth U.,,857,a,all,FALSE,"How concerned are you about someone in your family becoming seriously ill from the coronavirus outbreak – very concerned, somewhat concerned, not too concerned, or not at all concerned?",50,33,9,7,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_041320.pdf/
4/2/20,4/7/20,Global Strategy Group/GBAO/Navigator Research,,1007,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,49,33,13,5,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.07.20.pdf
4/3/20,4/8/20,Global Strategy Group/GBAO/Navigator Research,,1022,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,45,41,11,4,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.08.20.pdf
4/3/20,4/8/20,Global Strategy Group/GBAO/Navigator Research,,1022,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,34,35,23,8,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.08.20.pdf
4/3/20,4/8/20,Global Strategy Group/GBAO/Navigator Research,,1022,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,49,33,13,5,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.08.20.pdf
4/5/20,4/9/20,Global Strategy Group/GBAO/Navigator Research,,1018,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,46,39,11,4,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.09.20.pdf
4/8/20,4/9/20,Ipsos (online),ABC News,512,a,all,FALSE,How concerned are you that you or someone you know will be infected with the coronavirus?,43,43,11,3,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline-abc-coronavirus-041020_.pdf
4/7/20,4/9/20,YouGov,CBS News,2025,a,all,FALSE,"Are you concerned, or not concerned, about yourself personally or a close family member getting the coronavirus?",35,42,16,7,https://drive.google.com/file/d/1Hgp-3ol9cEvQXjuoaRrMJf1rlJWJSZRO/view
4/5/20,4/9/20,Global Strategy Group/GBAO/Navigator Research,,1018,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,35,35,22,9,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.09.20.pdf
4/5/20,4/9/20,Global Strategy Group/GBAO/Navigator Research,,1018,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,48,36,11,5,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.09.20.pdf
4/7/20,4/10/20,Global Strategy Group/GBAO/Navigator Research,,1005,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,44,40,11,5,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.10.20.pdf
4/4/20,4/10/20,Firehouse Strategies/Øptimus,,958,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,29.7,44.4,19.7,5.9,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-13-2020
4/7/20,4/10/20,Global Strategy Group/GBAO/Navigator Research,,1005,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,35,32,23,10,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.10.20.pdf
4/9/20,4/10/20,Ipsos (online),USA Today,1005,a,all,FALSE,"Thinking about the coronavirus or COVID-19 outbreak, how much concern, if any, do you have about the following items? Someone I know will be diagnosed",28,33,17,11,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline_usa_today_coronavirus_w2_041320.pdf
4/7/20,4/10/20,Global Strategy Group/GBAO/Navigator Research,,1005,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,47,36,11,6,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.10.20.pdf
4/8/20,4/11/20,TargetSmart,,1200,rv,all,FALSE,"And thinking now about the coronavirus outbreak, how worried are you that you or someone in your family will contract the coronavirus - very worried, somewhat worried, not too worried, or not worried at all?",34,40,19,6,https://insights.targetsmart.com/Analysis/covid_national_survey_april_2020/covid_toplines.pdf
4/10/20,4/12/20,Morning Consult,,2200,a,all,FALSE,How concerned are you that the coronavirus will impact the following? U.S. economy,65,21,3,2,https://morningconsult.com/wp-content/uploads/2020/04/200430_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
4/10/20,4/12/20,YouGov,Huffington Post,1000,a,all,FALSE,How concerned are you that you or someone in your family will contract the coronavirus?,35,39,14,8,https://big.assets.huffingtonpost.com/athena/files/2020/04/20/5e9e18a0c5b63c5b58734d00.pdf
4/10/20,4/12/20,Gallup,,2448,a,all,FALSE,How worried are you that you will -- get the coronavirus (COVID-19)?,12,45,33,10,https://news.gallup.com/poll/308504/fear-covid-illness-financial-harm.aspx
4/9/20,4/12/20,Léger,Association for Canadian Studies,1012,a,all,FALSE,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,28,39,19,12,https://leger360.com/wp-content/uploads/2020/04/COVID-19-Tracking-Study-April-14-2020.pdf
4/6/20,4/12/20,Gallup,,7931,a,all,FALSE,"How worried are you that you will get the coronavirus -- very worried, somewhat worried, not too worried, not worried at all?",12,45,33,10,https://news.gallup.com/poll/308222/coronavirus-pandemic.aspx
4/9/20,4/12/20,Léger,Association for Canadian Studies,1012,a,all,FALSE,Are you afraid that someone in your immediate family will be contracting the COVID-19 (Coronavirus)?,32,40,17,10,https://leger360.com/wp-content/uploads/2020/04/COVID-19-Tracking-Study-April-14-2020.pdf
4/11/20,4/13/20,Harris Poll,,2013,a,all,FALSE,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,59,30,8,3,https://theharrispoll.com/wp-content/uploads/2020/04/Wave-2-7_tabs_rev.pdf
4/8/20,4/13/20,Global Strategy Group/GBAO/Navigator Research,,1006,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,45,38,10,7,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.13.20.pdf
4/8/20,4/13/20,SSRS,,1001,a,all,FALSE,How worried are you that you or someone in your family will contract the coronavirus?,26,48,21,5,https://ssrs.com/wp-content/uploads/2020/04/SSRS-Coronavirus-Probability-Panel-Data-4.27.20-V2.pdf
4/8/20,4/13/20,Global Strategy Group/GBAO/Navigator Research,,1006,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,33,32,23,12,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.13.20.pdf
4/8/20,4/13/20,Global Strategy Group/GBAO/Navigator Research,,1006,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,47,34,12,7,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.13.20.pdf
4/9/20,4/14/20,Global Strategy Group/GBAO/Navigator Research,,1003,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,44,40,10,6,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.14.20.pdf
4/10/20,4/14/20,SurveyMonkey,Fortune,5755,a,all,FALSE,How worried are you that you or someone in your family will become sick from the coronavirus?,38,35,21,5,https://www.surveymonkey.com/curiosity/fortune-poll-coronavirus-airlines/
4/7/20,4/14/20,Firehouse Strategies/Øptimus,,861,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,31.4,40.8,21.9,5.5,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-16-2020
4/14/20,4/14/20,Data for Progress,,940,a,all,FALSE,How worried are you personally about experiencing coronavirus (COVID-19)?,35.75,38.67,17.25,8.32,https://docs.google.com/spreadsheets/d/1KKNL9a_uVJK36tOaR9_Eepcw4bKWrwTew85dwGyY_S0/edit
4/12/20,4/14/20,YouGov,Economist,1500,a,all,FALSE,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing coronavirus?",23,45,23,9,https://docs.cdn.yougov.com/6fdl23u606/econTabReport.pdf
4/11/20,4/14/20,Civiqs,Daily Kos,1600,a,all,FALSE,"How worried are you that you, personally, will become sick with the coronavirus?",16,39,29,15,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_04_p837y2s.pdf
4/9/20,4/14/20,Global Strategy Group/GBAO/Navigator Research,,1003,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,31,32,25,12,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.14.20.pdf
4/9/20,4/14/20,Global Strategy Group/GBAO/Navigator Research,,1003,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,46,34,14,7,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.14.20.pdf
4/10/20,4/15/20,Global Strategy Group/GBAO/Navigator Research,,1015,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,45,39,12,5,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.15.20.pdf
4/13/20,4/15/20,NBC/Wall Street Journal,,900,rv,all,FALSE,"How do you feel about the possibility that you or someone in your immediate family might catch the coronavirus -- very worried, somewhat worried, not too worried or not worried at all?",33,40,18,7,https://www.documentcloud.org/documents/6842659-200203-NBCWSJ-April-Poll-4-19-20-Release.html
4/10/20,4/15/20,Global Strategy Group/GBAO/Navigator Research,,1015,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,32,32,26,10,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.15.20.pdf
4/10/20,4/15/20,Global Strategy Group/GBAO/Navigator Research,,1015,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,46,33,15,6,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.15.20.pdf
4/13/20,4/16/20,Global Strategy Group/GBAO/Navigator Research,,1011,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,47,39,11,4,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.16.20.pdf
4/15/20,4/16/20,Ipsos (online),ABC News,514,a,all,FALSE,How concerned are you that you or someone you know will be infected with the coronavirus?,41,40,15,5,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline_abc_ipsos_poll_april_16_2020_trend.pdf
4/13/20,4/16/20,Global Strategy Group/GBAO/Navigator Research,,1011,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,29,32,29,10,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.16.20.pdf
4/13/20,4/16/20,Global Strategy Group/GBAO/Navigator Research,,1011,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,42,35,17,5,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.16.20.pdf
4/14/20,4/17/20,Global Strategy Group/GBAO/Navigator Research,,997,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,49,37,10,3,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.17.20.pdf
4/14/20,4/17/20,Global Strategy Group/GBAO/Navigator Research,,997,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,29,33,29,10,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.17.20.pdf
4/14/20,4/17/20,Global Strategy Group/GBAO/Navigator Research,,997,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,40,38,16,5,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.17.20.pdf
4/17/20,4/18/20,Change Research,CNBC,1178,lv,all,FALSE,"Thinking about the impact of the coronavirus, how serious are your concerns about each of the following? A recession",47,32,18,3,https://www.changeresearch.com/post/states-of-play-battleground-wave-3
4/11/20,4/18/20,Firehouse Strategies/Øptimus,,842,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,32.4,37.8,21,8.2,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-20-2020
4/17/20,4/19/20,Morning Consult,,2200,a,all,FALSE,How concerned are you that the coronavirus will impact the following? U.S. economy,66,23,4,2,https://morningconsult.com/wp-content/uploads/2020/04/200451_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
4/17/20,4/19/20,YouGov,Huffington Post,1000,a,all,FALSE,How concerned are you that you or someone in your family will contract the coronavirus?,36,36,16,8,https://big.assets.huffingtonpost.com/athena/files/2020/04/20/5e9e1857c5b63c5b58734cc0.pdf
4/17/20,4/19/20,Léger,Association for Canadian Studies,1001,a,all,FALSE,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,27,37,20,13,https://leger360.com/wp-content/uploads/2020/04/tracking_covid19_13386-124_EN_week5_VF_Final-1.pdf
4/14/20,4/19/20,University of Maryland/Washington Post,,1013,a,all,FALSE,"How worried, if at all, are you about becoming infected and seriously ill as a result of the coronavirus?",20,37,27,16,https://www.washingtonpost.com/context/april-14-19-washington-post-u-md-poll/4521bb45-b844-4dbd-b72d-0a298cf7539a/
4/13/20,4/19/20,Gallup,,8106,a,all,FALSE,"How worried are you that you will get the coronavirus -- very worried, somewhat worried, not too worried, not worried at all?",12,42,34,12,https://news.gallup.com/poll/308222/coronavirus-pandemic.aspx
4/17/20,4/19/20,Léger,Association for Canadian Studies,1001,a,all,FALSE,Are you afraid that someone in your immediate family will be contracting the COVID-19 (Coronavirus)?,32,37,16,11,https://leger360.com/wp-content/uploads/2020/04/tracking_covid19_13386-124_EN_week5_VF_Final-1.pdf
4/18/20,4/20/20,Harris Poll,,2029,a,all,FALSE,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,56,34,7,4,https://theharrispoll.com/wp-content/uploads/2020/04/Wave-2-8_tabs_updated.pdf
4/15/20,4/20/20,Global Strategy Group/GBAO/Navigator Research,,1006,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,44,42,12,2,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.20.20.pdf
4/16/20,4/20/20,AP-NORC,,1057,a,all,FALSE,How worried are you about you or someone in your family being infected with … The coronavirus,43,35,17,5,http://www.apnorc.org/projects/Documents/4_22_20_govt_topline.pdf
4/15/20,4/20/20,Global Strategy Group/GBAO/Navigator Research,,1006,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,28,33,28,11,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.20.20.pdf
4/15/20,4/20/20,Global Strategy Group/GBAO/Navigator Research,,1006,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,41,35,18,6,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.20.20.pdf
4/16/20,4/21/20,Global Strategy Group/GBAO/Navigator Research,,1012,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,44,41,12,3,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.21.20.pdf
4/18/20,4/21/20,Echelon Insights,,1000,rv,all,FALSE,How personally concerned are you about the chances of you or someone in your family becoming infected with the coronavirus?,60,27,13,1,https://echeloninsights.com/in-the-news/september-omnibus-covid/
4/14/20,4/21/20,Firehouse Strategies/Øptimus,,929,a,all,TRUE,How worried are you about the possibility that you or your family members may contract coronavirus?,29.8,40.3,20.9,8.3,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-23-2020
4/21/20,4/21/20,Data for Progress,,998,a,all,FALSE,How worried are you personally about experiencing coronavirus (COVID-19)?,34.92,40.95,15.75,8.12,https://docs.google.com/spreadsheets/d/1y1QYjWQR3NNsGZaGXtJy94KDbh9RgepLOHshNkwqEAY/edit
4/19/20,4/21/20,YouGov,Economist,1500,a,all,FALSE,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",22,44,24,10,https://docs.cdn.yougov.com/pwwefjdnsp/econTabReport.pdf
4/16/20,4/21/20,Global Strategy Group/GBAO/Navigator Research,,1012,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,31,32,26,11,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.21.20.pdf
4/16/20,4/21/20,Global Strategy Group/GBAO/Navigator Research,,1012,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,43,36,16,5,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.21.20.pdf
4/17/20,4/22/20,Global Strategy Group/GBAO/Navigator Research,,1022,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,43,42,12,3,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.22.20.pdf
4/20/20,4/22/20,YouGov,CBS News,2112,a,all,FALSE,"Are you concerned, or not concerned, about yourself personally or a close family member getting the coronavirus?",33,40,18,9,https://drive.google.com/file/d/1jFnCuET4kyT9V0q9ov5xsKMCEo7PyqR8/view
4/17/20,4/22/20,Global Strategy Group/GBAO/Navigator Research,,1022,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,31,34,25,10,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.22.20.pdf
4/17/20,4/22/20,Global Strategy Group/GBAO/Navigator Research,,1022,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,44,37,15,4,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.22.20.pdf
4/20/20,4/23/20,Global Strategy Group/GBAO/Navigator Research,,1010,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,45,42,11,3,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.23.20.pdf
4/22/20,4/23/20,Ipsos (online),ABC News,506,a,all,FALSE,How concerned are you that you or someone you know will be infected with the coronavirus?,42,40,14,4,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline-abc-coronavirus-wave-6.pdf
4/20/20,4/23/20,Global Strategy Group/GBAO/Navigator Research,,1010,rv,all,TRUE,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,30,37,25,9,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.23.20.pdf
